,ua,ub,uc,ud,reward
34,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.3394002316741961,0.19230769230769232
35,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.3394002316741961,0.19230769230769232
36,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.16923076923076924
37,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.16923076923076924
38,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.16923076923076924
39,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.16923076923076924
40,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.1461538461538462
41,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.1461538461538462
42,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.1461538461538462
43,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.1461538461538462
44,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.12307692307692308
45,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.12307692307692308
46,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.12307692307692308
47,0.3585616530900773,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.12307692307692308
48,0.3585616530900773,0.670591086016556,0.3511210580214271,0.3394002316741961,0.30000000000000004
49,0.3585616530900773,0.670591086016556,0.3511210580214271,0.3394002316741961,0.30000000000000004
50,0.3585616530900773,0.670591086016556,0.3511210580214271,0.3394002316741961,0.30000000000000004
51,0.3585616530900773,0.670591086016556,0.3511210580214271,0.3394002316741961,0.30000000000000004
52,0.3585616530900773,0.670591086016556,0.3511210580214271,0.4447294443405706,0.27692307692307694
53,0.3585616530900773,0.670591086016556,0.3511210580214271,0.4447294443405706,0.27692307692307694
54,0.3585616530900773,0.670591086016556,0.3511210580214271,0.4447294443405706,0.27692307692307694
55,0.3585616530900773,0.670591086016556,0.3511210580214271,0.4447294443405706,0.27692307692307694
56,0.3585616530900773,0.670591086016556,0.3511210580214271,0.5552705556594294,0.25384615384615383
57,0.3585616530900773,0.670591086016556,0.3511210580214271,0.5552705556594294,0.25384615384615383
58,0.3585616530900773,0.670591086016556,0.3511210580214271,0.5552705556594294,0.25384615384615383
59,0.3585616530900773,0.670591086016556,0.3511210580214271,0.5552705556594294,0.25384615384615383
60,0.3585616530900773,0.670591086016556,0.3511210580214271,0.6605997683258039,0.23076923076923075
61,0.3585616530900773,0.670591086016556,0.3511210580214271,0.6605997683258039,0.23076923076923075
62,0.3585616530900773,0.670591086016556,0.3511210580214271,0.6605997683258039,0.23076923076923075
63,0.3585616530900773,0.670591086016556,0.3511210580214271,0.6605997683258039,0.23076923076923075
64,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.3394002316741961,-0.0026315789473684154
65,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.3394002316741961,-0.0026315789473684154
66,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.3394002316741961,-0.0026315789473684154
67,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.3394002316741961,-0.0026315789473684154
68,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.013157894736842105
69,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.013157894736842105
70,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.013157894736842105
71,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.013157894736842105
72,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.028947368421052624
73,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.028947368421052624
74,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.028947368421052624
75,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.028947368421052624
76,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.04473684210526316
77,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.04473684210526316
78,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.04473684210526316
79,0.4199160489232553,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.04473684210526316
80,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.3394002316741961,-0.02105263157894738
81,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.3394002316741961,-0.02105263157894738
82,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.3394002316741961,-0.02105263157894738
83,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.3394002316741961,-0.02105263157894738
84,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.4447294443405706,-0.005263157894736845
85,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.4447294443405706,-0.005263157894736845
86,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.4447294443405706,-0.005263157894736845
87,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.4447294443405706,-0.005263157894736845
88,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.010526315789473675
89,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.010526315789473675
90,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.010526315789473675
91,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.010526315789473675
92,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.02631578947368421
93,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.02631578947368421
94,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.02631578947368421
95,0.4199160489232553,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.02631578947368421
96,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.3394002316741961,0.03064692982456152
97,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.3394002316741961,0.03064692982456152
98,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.3394002316741961,0.03064692982456152
99,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.3394002316741961,0.03064692982456152
100,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.04210526315789476
101,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.04210526315789476
102,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.04210526315789476
103,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.04210526315789476
104,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.02631578947368421
105,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.02631578947368421
106,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.02631578947368421
107,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.02631578947368421
108,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.01052631578947369
109,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.01052631578947369
110,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.01052631578947369
111,0.4199160489232553,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.01052631578947369
112,0.4199160489232553,0.670591086016556,0.3511210580214271,0.3394002316741961,0.09473684210526315
113,0.4199160489232553,0.670591086016556,0.3511210580214271,0.3394002316741961,0.09473684210526315
114,0.4199160489232553,0.670591086016556,0.3511210580214271,0.3394002316741961,0.09473684210526315
115,0.4199160489232553,0.670591086016556,0.3511210580214271,0.3394002316741961,0.09473684210526315
116,0.4199160489232553,0.670591086016556,0.3511210580214271,0.4447294443405706,0.07894736842105263
117,0.4199160489232553,0.670591086016556,0.3511210580214271,0.4447294443405706,0.07894736842105263
118,0.4199160489232553,0.670591086016556,0.3511210580214271,0.4447294443405706,0.07894736842105263
119,0.4199160489232553,0.670591086016556,0.3511210580214271,0.4447294443405706,0.07894736842105263
120,0.4199160489232553,0.670591086016556,0.3511210580214271,0.5552705556594294,0.06315789473684211
121,0.4199160489232553,0.670591086016556,0.3511210580214271,0.5552705556594294,0.06315789473684211
122,0.4199160489232553,0.670591086016556,0.3511210580214271,0.5552705556594294,0.06315789473684211
123,0.4199160489232553,0.670591086016556,0.3511210580214271,0.5552705556594294,0.06315789473684211
124,0.4199160489232553,0.670591086016556,0.3511210580214271,0.6605997683258039,0.04736842105263156
125,0.4199160489232553,0.670591086016556,0.3511210580214271,0.6605997683258039,0.04736842105263156
126,0.4199160489232553,0.670591086016556,0.3511210580214271,0.6605997683258039,0.04736842105263156
127,0.4199160489232553,0.670591086016556,0.3511210580214271,0.6605997683258039,0.04736842105263156
128,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.3394002316741961,0.0040322580645161255
129,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.3394002316741961,0.0040322580645161255
130,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.3394002316741961,0.0040322580645161255
131,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.3394002316741961,0.0040322580645161255
132,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.013709677419354846
133,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.013709677419354846
134,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.013709677419354846
135,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.013709677419354846
136,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.023387096774193553
137,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.023387096774193553
138,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.023387096774193553
139,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.023387096774193553
140,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.03306451612903227
141,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.03306451612903227
142,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.03306451612903227
143,0.5483164642033881,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.03306451612903227
144,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.3394002316741961,-0.0016129032258064557
145,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.3394002316741961,-0.0016129032258064557
146,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.3394002316741961,-0.0016129032258064557
147,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.3394002316741961,-0.0016129032258064557
148,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.4447294443405706,0.008064516129032265
149,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.4447294443405706,0.008064516129032265
150,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.4447294443405706,0.008064516129032265
151,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.4447294443405706,0.008064516129032265
152,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.01774193548387097
153,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.01774193548387097
154,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.01774193548387097
155,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.01774193548387097
156,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.027419354838709678
157,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.027419354838709678
158,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.027419354838709678
159,0.5483164642033881,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.027419354838709678
160,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.3394002316741961,-0.012903225806451618
161,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.3394002316741961,-0.012903225806451618
162,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.3394002316741961,-0.012903225806451618
163,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.3394002316741961,-0.012903225806451618
164,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.4447294443405706,-0.0032258064516129115
165,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.4447294443405706,-0.0032258064516129115
166,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.4447294443405706,-0.0032258064516129115
167,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.4447294443405706,-0.0032258064516129115
168,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.006451612903225795
169,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.006451612903225795
170,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.006451612903225795
171,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.006451612903225795
172,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.016129032258064516
173,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.016129032258064516
174,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.016129032258064516
175,0.5483164642033881,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.016129032258064516
176,0.5483164642033881,0.670591086016556,0.3511210580214271,0.3394002316741961,-0.02419354838709678
177,0.5483164642033881,0.670591086016556,0.3511210580214271,0.3394002316741961,-0.02419354838709678
178,0.5483164642033881,0.670591086016556,0.3511210580214271,0.3394002316741961,-0.02419354838709678
179,0.5483164642033881,0.670591086016556,0.3511210580214271,0.3394002316741961,-0.02419354838709678
180,0.5483164642033881,0.670591086016556,0.3511210580214271,0.4447294443405706,-0.014516129032258046
181,0.5483164642033881,0.670591086016556,0.3511210580214271,0.4447294443405706,-0.014516129032258046
182,0.5483164642033881,0.670591086016556,0.3511210580214271,0.4447294443405706,-0.014516129032258046
183,0.5483164642033881,0.670591086016556,0.3511210580214271,0.4447294443405706,-0.014516129032258046
184,0.5483164642033881,0.670591086016556,0.3511210580214271,0.5552705556594294,-0.0048387096774193394
185,0.5483164642033881,0.670591086016556,0.3511210580214271,0.5552705556594294,-0.0048387096774193394
186,0.5483164642033881,0.670591086016556,0.3511210580214271,0.5552705556594294,-0.0048387096774193394
187,0.5483164642033881,0.670591086016556,0.3511210580214271,0.5552705556594294,-0.0048387096774193394
188,0.5483164642033881,0.670591086016556,0.3511210580214271,0.6605997683258039,0.004838709677419367
189,0.5483164642033881,0.670591086016556,0.3511210580214271,0.6605997683258039,0.004838709677419367
190,0.5483164642033881,0.670591086016556,0.3511210580214271,0.6605997683258039,0.004838709677419367
191,0.5483164642033881,0.670591086016556,0.3511210580214271,0.6605997683258039,0.004838709677419367
192,0.670591086016556,0.3585616530900773,0.3511210580214271,0.3394002316741961,0.004263565891472865
193,0.670591086016556,0.3585616530900773,0.3511210580214271,0.3394002316741961,0.004263565891472865
194,0.670591086016556,0.3585616530900773,0.3511210580214271,0.3394002316741961,0.004263565891472865
195,0.670591086016556,0.3585616530900773,0.3511210580214271,0.3394002316741961,0.004263565891472865
196,0.670591086016556,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.011240310077519383
197,0.670591086016556,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.011240310077519383
198,0.670591086016556,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.011240310077519383
199,0.670591086016556,0.3585616530900773,0.3511210580214271,0.4447294443405706,0.011240310077519383
200,0.670591086016556,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.0182170542635659
201,0.670591086016556,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.0182170542635659
202,0.670591086016556,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.0182170542635659
203,0.670591086016556,0.3585616530900773,0.3511210580214271,0.5552705556594294,0.0182170542635659
204,0.670591086016556,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.025193798449612406
205,0.670591086016556,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.025193798449612406
206,0.670591086016556,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.025193798449612406
207,0.670591086016556,0.3585616530900773,0.3511210580214271,0.6605997683258039,0.025193798449612406
208,0.670591086016556,0.4199160489232553,0.3511210580214271,0.3394002316741961,0.0015503875968992387
209,0.670591086016556,0.4199160489232553,0.3511210580214271,0.3394002316741961,0.0015503875968992387
210,0.670591086016556,0.4199160489232553,0.3511210580214271,0.3394002316741961,0.0015503875968992387
211,0.670591086016556,0.4199160489232553,0.3511210580214271,0.3394002316741961,0.0015503875968992387
212,0.670591086016556,0.4199160489232553,0.3511210580214271,0.4447294443405706,0.008527131782945743
213,0.670591086016556,0.4199160489232553,0.3511210580214271,0.4447294443405706,0.008527131782945743
214,0.670591086016556,0.4199160489232553,0.3511210580214271,0.4447294443405706,0.008527131782945743
215,0.670591086016556,0.4199160489232553,0.3511210580214271,0.4447294443405706,0.008527131782945743
216,0.670591086016556,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.015503875968992248
217,0.670591086016556,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.015503875968992248
218,0.670591086016556,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.015503875968992248
219,0.670591086016556,0.4199160489232553,0.3511210580214271,0.5552705556594294,0.015503875968992248
220,0.670591086016556,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.022480620155038766
221,0.670591086016556,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.022480620155038766
222,0.670591086016556,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.022480620155038766
223,0.670591086016556,0.4199160489232553,0.3511210580214271,0.6605997683258039,0.022480620155038766
224,0.670591086016556,0.5483164642033881,0.3511210580214271,0.3394002316741961,-0.003875968992248055
225,0.670591086016556,0.5483164642033881,0.3511210580214271,0.3394002316741961,-0.003875968992248055
226,0.670591086016556,0.5483164642033881,0.3511210580214271,0.3394002316741961,-0.003875968992248055
227,0.670591086016556,0.5483164642033881,0.3511210580214271,0.3394002316741961,-0.003875968992248055
228,0.670591086016556,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.0031007751937984496
229,0.670591086016556,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.0031007751937984496
230,0.670591086016556,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.0031007751937984496
231,0.670591086016556,0.5483164642033881,0.3511210580214271,0.4447294443405706,0.0031007751937984496
232,0.670591086016556,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.010077519379844968
233,0.670591086016556,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.010077519379844968
234,0.670591086016556,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.010077519379844968
235,0.670591086016556,0.5483164642033881,0.3511210580214271,0.5552705556594294,0.010077519379844968
236,0.670591086016556,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.017054263565891473
237,0.670591086016556,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.017054263565891473
238,0.670591086016556,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.017054263565891473
239,0.670591086016556,0.5483164642033881,0.3511210580214271,0.6605997683258039,0.017054263565891473
240,0.670591086016556,0.670591086016556,0.3511210580214271,0.3394002316741961,-0.009302325581395349
241,0.670591086016556,0.670591086016556,0.3511210580214271,0.3394002316741961,-0.009302325581395349
242,0.670591086016556,0.670591086016556,0.3511210580214271,0.3394002316741961,-0.009302325581395349
243,0.670591086016556,0.670591086016556,0.3511210580214271,0.3394002316741961,-0.009302325581395349
244,0.670591086016556,0.670591086016556,0.3511210580214271,0.4447294443405706,-0.002325581395348844
245,0.670591086016556,0.670591086016556,0.3511210580214271,0.4447294443405706,-0.002325581395348844
246,0.670591086016556,0.670591086016556,0.3511210580214271,0.4447294443405706,-0.002325581395348844
247,0.670591086016556,0.670591086016556,0.3511210580214271,0.4447294443405706,-0.002325581395348844
248,0.670591086016556,0.670591086016556,0.3511210580214271,0.5552705556594294,0.004651162790697674
249,0.670591086016556,0.670591086016556,0.3511210580214271,0.5552705556594294,0.004651162790697674
250,0.670591086016556,0.670591086016556,0.3511210580214271,0.5552705556594294,0.004651162790697674
251,0.670591086016556,0.670591086016556,0.3511210580214271,0.5552705556594294,0.004651162790697674
252,0.670591086016556,0.670591086016556,0.3511210580214271,0.6605997683258039,0.011627906976744179
253,0.670591086016556,0.670591086016556,0.3511210580214271,0.6605997683258039,0.011627906976744179
254,0.670591086016556,0.670591086016556,0.3511210580214271,0.6605997683258039,0.011627906976744179
255,0.670591086016556,0.670591086016556,0.3511210580214271,0.6605997683258039,0.011627906976744179
256,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.3394002316741961,-0.04000000000000001
257,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.3394002316741961,-0.04000000000000001
258,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.3394002316741961,-0.04000000000000001
259,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.3394002316741961,-0.04000000000000001
260,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.4447294443405706,-0.020000000000000004
261,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.4447294443405706,-0.020000000000000004
262,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.4447294443405706,-0.020000000000000004
263,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.4447294443405706,-0.020000000000000004
264,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.5552705556594294,0.0
265,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.5552705556594294,0.0
266,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.5552705556594294,0.0
267,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.5552705556594294,0.0
268,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.6605997683258039,0.01999999999999999
269,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.6605997683258039,0.01999999999999999
270,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.6605997683258039,0.01999999999999999
271,0.3585616530900773,0.3585616530900773,0.4288396178927647,0.6605997683258039,0.01999999999999999
272,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.3394002316741961,-0.01145833333333321
273,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.3394002316741961,-0.01145833333333321
274,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.3394002316741961,-0.01145833333333321
275,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.3394002316741961,-0.01145833333333321
276,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.4447294443405706,0.00854166666666678
277,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.4447294443405706,0.00854166666666678
278,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.4447294443405706,0.00854166666666678
279,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.4447294443405706,0.00854166666666678
280,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.5552705556594294,0.0285416666666668
281,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.5552705556594294,0.0285416666666668
282,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.5552705556594294,0.0285416666666668
283,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.5552705556594294,0.0285416666666668
284,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.6605997683258039,0.04000000000000001
285,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.6605997683258039,0.04000000000000001
286,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.6605997683258039,0.04000000000000001
287,0.3585616530900773,0.4199160489232553,0.4288396178927647,0.6605997683258039,0.04000000000000001
288,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.3394002316741961,0.22000000000000003
289,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.3394002316741961,0.22000000000000003
290,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.3394002316741961,0.22000000000000003
291,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.3394002316741961,0.22000000000000003
292,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.4447294443405706,0.2
293,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.4447294443405706,0.2
294,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.4447294443405706,0.2
295,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.4447294443405706,0.2
296,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.5552705556594294,0.18000000000000002
297,0.3585616530900773,0.5483164642033881,0.4288396178927647,0.5552705556594294,0.18000000000000002
